country_from,country_to,indicator,year,value,unit,source,subcategory_1,subcategory_2,subcategory_3
ARG,DZA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,AGO,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,ARM,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,AUS,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,AUS,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,AUT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,AZE,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,BGD,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,BRB,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,BEL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,BEL,representation_diplomatique,2023,1,poste,Lowy Institute,Permanent Mission,,
ARG,BOL,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BOL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,BOL,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BOL,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BOL,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BOL,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,BGR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,CAN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,CAN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,CAN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,CAN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,CHL,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,CHL,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,CHL,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,CHL,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,CHL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,CHL,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,CHN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,CHN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,CHN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,CHN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,COL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,CRI,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,CUB,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,CZE,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,DNK,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,DOM,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,ECU,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,ECU,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,EGY,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,SLV,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,ETH,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,FIN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,FRA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,FRA,representation_diplomatique,2023,1,poste,Lowy Institute,Permanent Mission,,
ARG,DEU,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,DEU,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,DEU,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,DEU,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,GRC,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,GTM,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,GUY,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,HTI,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,HND,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,HUN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,IND,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,IND,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,IDN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,IRN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,IRL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,ISR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,ITA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,ITA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,ITA,representation_diplomatique,2023,1,poste,Lowy Institute,Permanent Mission,,
ARG,JAM,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,JPN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,KEN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,KOR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,KWT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,LBN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,MYS,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,MEX,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,MEX,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,MAR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,MOZ,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,NLD,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,NZL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,NIC,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,NGA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,NOR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,PAK,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,PSE,representation_diplomatique,2023,1,poste,Lowy Institute,Other,,
ARG,PAN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,PRY,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,PRY,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,PRY,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,PER,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,PHL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,POL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,PRT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,QAT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,ROU,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,RUS,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,SAU,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,SEN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,SRB,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,SGP,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,ZAF,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,ZAF,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,ESP,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,ESP,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,ESP,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,ESP,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,ESP,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,ESP,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,SUR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,SWE,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,CHE,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,CHE,representation_diplomatique,2023,1,poste,Lowy Institute,Permanent Mission,,
ARG,SYR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,TWN,representation_diplomatique,2023,1,poste,Lowy Institute,Other,,
ARG,THA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,TTO,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,TUN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,TUR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,TUR,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,UKR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,ARE,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,GBR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Permanent Mission,,
ARG,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Permanent Mission,,
ARG,URY,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,URY,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,URY,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,URY,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,URY,representation_diplomatique,2023,1,poste,Lowy Institute,Permanent Mission,,
ARG,URY,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,URY,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
ARG,VAT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,VEN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
ARG,VNM,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,ARG,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,AUT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,BGD,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,BEL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,BRN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,KHM,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,CAN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,CAN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,CHL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,CHN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,CHN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,CHN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,CHN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,CHN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,CHN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,COL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,COK,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,HRV,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,CYP,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,DNK,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,EGY,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,ETH,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,FJI,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,FRA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,FRA,representation_diplomatique,2023,1,poste,Lowy Institute,Permanent Mission,,
AUS,PYF,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,DEU,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,DEU,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,GHA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,GRC,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,IND,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,IND,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,IND,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,IND,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,IND,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,IDN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,IDN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,IDN,representation_diplomatique,2023,1,poste,Lowy Institute,Permanent Mission,,
AUS,IDN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,IDN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,IRN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,IRQ,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,IRL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,ISR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,ITA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,ITA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,JPN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,JPN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,JOR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,KEN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,KIR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,KOR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,KWT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,LAO,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,LBN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,MYS,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,MDV,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,MLT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,MHL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,MUS,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,MEX,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,FSM,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,MNG,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,MAR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,MMR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,NRU,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,NPL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,NLD,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,NCL,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,NZL,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,NZL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,NGA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,PAK,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,PLW,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,PSE,representation_diplomatique,2023,1,poste,Lowy Institute,Other,,
AUS,PNG,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,PNG,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,PER,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,PHL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,POL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,PRT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,QAT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,RUS,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,WSM,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,SAU,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,SRB,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,SGP,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,SLB,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,ZAF,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,ESP,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,LKA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,SWE,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,CHE,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,CHE,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,CHE,representation_diplomatique,2023,1,poste,Lowy Institute,Permanent Mission,,
AUS,TWN,representation_diplomatique,2023,1,poste,Lowy Institute,Other,,
AUS,THA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,THA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,TLS,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,TON,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,TTO,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,TUR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,TUR,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,TUR,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,TUV,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,ARE,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,ARE,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,GBR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Permanent Mission,,
AUS,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,USA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,VUT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,VAT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,VNM,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUS,VNM,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUS,ZWE,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,AFG,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,ALB,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,DZA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,ARG,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,AUS,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,AUS,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUT,AZE,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,BLR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,BEL,representation_diplomatique,2023,1,poste,Lowy Institute,Permanent Mission,,
AUT,BEL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,BIH,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,BRA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUT,BGR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,CAN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,CHL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,CHN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,CHN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUT,CHN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUT,CHN,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUT,COL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,HRV,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,CUB,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,CYP,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,CZE,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,DNK,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,EGY,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,EST,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,ETH,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,FIN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,FRA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,FRA,representation_diplomatique,2023,1,poste,Lowy Institute,Permanent Mission,,
AUT,FRA,representation_diplomatique,2023,1,poste,Lowy Institute,Permanent Mission,,
AUT,FRA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUT,GEO,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,DEU,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,DEU,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUT,GRC,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,HUN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,IND,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,IDN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,IRN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,IRQ,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,IRL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,ISR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,ITA,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUT,ITA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,JPN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,JOR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,KAZ,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,KEN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,KOR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,XKX,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,KWT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,LBN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,LBY,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,LUX,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,MYS,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,MEX,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,MDA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,MNE,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,MAR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,NLD,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,NGA,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,MKD,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,NOR,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,OMN,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,PAK,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,PSE,representation_diplomatique,2023,1,poste,Lowy Institute,Other,,
AUT,PER,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,PHL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,POL,representation_diplomatique,2023,1,poste,Lowy Institute,Consulate,,
AUT,POL,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,PRT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,QAT,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
AUT,ROU,representation_diplomatique,2023,1,poste,Lowy Institute,Embassy,,
